S014;003;2;0;0;1;0;0;1;1;0;0;0
S014;004;1;0;0;1;0;0;0;0;0;1;0
S014;005;6;1;0;0;0;0;0;1;0;0;0
S014;006;3;0;1;1;0;0;0;0;1;0;0
S015;001;4;1;0;0;0;0;0;0;0;0;0
S015;002;5;0;0;0;0;1;0;1;0;1;0
S015;003;2;0;1;1;0;0;1;0;0;1;0
S015;004;1;1;1;0;0;1;0;0;0;0;0
S015;005;6;1;0;1;0;0;0;0;0;0;0
S015;006;3;0;0;0;0;0;0;0;0;0;0
S016;001;4;0;0;0;0;0;0;0;0;0;0
S016;002;5;1;0;0;0;0;1;0;0;1;0
S016;003;2;0;0;0;0;0;0;0;1;0;0
S016;004;1;0;0;0;1;0;0;0;0;0;0
S016;005;6;0;0;0;0;1;1;0;0;0;0
S016;006;3;0;0;1;0;1;0;0;0;0;0
S017;001;4;0;0;1;0;0;0;0;0;0;0
S017;002;5;0;0;1;1;0;0;0;0;0;0
S017;003;2;0;0;0;0;1;0;0;0;0;0
S017;004;1;1;0;0;1;0;0;0;0;0;0
S017;005;6;0;0;0;0;0;0;0;0;0;0
S017;006;3;0;0;0;0;0;0;1;0;0;0
S018;001;4;0;0;1;0;0;0;0;0;1;0
S018;003;2;0;0;0;0;0;1;0;1;0;0
S018;004;1;0;1;0;0;0;0;0;0;0;0
S018;005;6;1;0;0;0;0;1;0;0;1;0
S018;006;3;0;0;0;1;0;0;1;0;0;0
S019;001;4;0;0;0;0;1;0;0;1;0;0
S019;002;5;0;0;0;0;0;0;0;0;1;1
S019;003;2;0;1;0;0;1;1;0;0;0;0
S019;004;1;0;0;0;1;0;1;1;0;0;0
S019;005;6;0;0;0;0;0;0;0;0;0;0
S019;006;3;0;0;0;0;0;1;0;1;1;0
S020;001;4;0;0;0;1;0;1;0;0;0;0
S020;002;5;0;0;0;0;1;0;1;0;0;1
S020;003;2;1;1;0;0;0;0;0;0;1;0
S020;004;1;0;0;1;0;0;0;0;0;0;0
S020;005;6;1;0;0;1;0;0;0;0;0;1
S020;006;3;0;0;0;0;0;1;0;0;1;0
S021;001;4;1;0;0;1;0;0;1;1;0;1
S021;002;5;0;0;0;0;0;0;0;0;0;1
S021;003;2;1;1;1;0;0;0;0;0;0;0
S021;004;1;0;0;0;0;1;0;0;0;1;0
S021;005;6;0;0;0;0;0;0;1;1;1;0
S021;006;3;0;0;1;0;0;0;1;0;0;0
S022;001;4;0;0;1;0;0;1;1;0;0;1
S022;002;5;0;1;0;0;1;0;0;0;0;1
S022;003;2;1;0;0;0;0;0;1;0;0;0
S022;004;1;1;0;0;0;0;0;0;0;0;1
S022;005;6;0;1;0;1;0;0;1;0;0;1
S022;006;3;0;0;0;0;0;0;1;1;0;0
S023;001;4;1;0;0;1;0;0;0;0;0;0
S023;002;5;0;0;1;0;0;0;1;0;0;0
S023;003;2;0;1;0;0;0;0;0;0;1;0
S023;004;1;0;0;0;0;0;0;0;0;1;0
S023;005;6;0;0;0;0;0;1;0;0;0;0
S023;006;3;0;1;1;0;1;0;0;0;1;0
S024;001;4;0;0;1;0;0;1;0;1;0;1
S024;002;5;0;0;1;1;0;0;0;0;0;0
S024;003;2;0;0;0;0;0;0;0;0;0;0
S024;004;1;0;0;0;0;0;0;0;0;0;0
S024;005;6;0;1;0;1;0;0;0;0;0;1
S024;006;3;0;0;0;0;0;0;0;0;0;0
S025;001;4;1;1;0;0;0;0;0;0;1;0
S025;002;5;0;1;0;0;0;1;0;0;0;1
S025;003;2;0;0;0;0;1;0;0;0;0;0
S025;004;1;0;0;0;0;0;1;0;0;0;0
S025;005;6;1;0;0;1;0;1;1;0;0;1
S025;006;3;0;0;0;1;0;0;0;0;0;0
S026;001;4;0;0;0;0;1;0;1;1;0;0
S026;002;5;0;0;0;1;0;0;0;0;0;0
S026;003;2;1;0;0;0;1;0;0;1;0;0
S026;004;1;0;0;0;1;0;0;0;1;0;0
S026;005;6;0;1;0;0;0;0;1;0;0;0
S026;006;3;0;0;0;0;0;0;0;0;0;0
S027;001;4;0;1;0;0;0;0;0;0;1;0
S027;002;5;0;1;0;1;0;0;0;0;0;0
S027;003;2;0;0;0;0;0;0;0;0;0;0
S027;004;1;0;0;0;0;1;1;0;0;0;0
S027;005;6;0;0;0;0;0;0;0;0;0;0
S027;006;3;0;0;0;1;0;0;0;0;1;0
S028;001;4;0;0;0;0;1;0;1;0;0;0
S028;002;5;0;0;1;0;0;0;0;0;0;0
S028;003;2;1;0;0;0;0;0;0;0;0;0
S028;004;1;0;0;0;0;1;1;0;0;0;0
S028;005;6;1;0;0;1;1;0;0;0;0;0
S028;006;3;0;1;0;0;0;0;0;0;0;0
S029;001;4;0;0;1;0;0;0;0;1;0;0
S029;002;5;0;0;1;0;1;0;0;0;0;0
S029;003;2;0;0;0;1;0;0;0;0;0;1
S029;004;1;0;0;0;0;0;0;0;0;1;1
S029;005;6;0;0;0;1;0;0;0;0;0;0
S029;006;3;1;0;0;1;0;1;0;0;0;0
S030;001;4;0;0;0;0;0;1;0;0;1;0
S030;002;5;1;0;0;1;1;0;0;0;0;0
S030;003;2;0;0;0;0;0;1;0;1;0;0
S030;004;1;0;0;0;1;1;0;0;0;0;1
S030;005;6;1;0;0;0;0;0;0;0;0;0
S030;006;3;0;1;0;0;0;0;0;0;0;0
S031;001;4;0;0;0;0;0;1;0;0;0;0
S031;002;5;1;0;0;0;0;0;0;0;0;0
S031;003;2;0;0;0;0;1;0;0;0;0;0
S031;004;1;0;0;0;0;0;0;0;0;0;1
S031;005;6;1;0;0;1;1;1;0;1;1;0
S031;006;3;0;0;0;1;0;0;0;0;0;1
S032;001;4;1;0;1;0;0;0;1;1;0;0
S032;002;5;0;0;0;0;0;0;0;0;0;1
S032;003;2;0;0;0;0;1;1;0;0;0;1
S032;004;1;0;0;0;0;0;0;0;0;0;0
S032;005;6;0;0;0;0;0;1;0;1;0;0
S032;006;3;0;0;0;0;1;1;0;0;0;0
S033;001;4;0;0;0;0;0;0;0;1;1;0
S033;002;5;1;0;0;1;0;0;0;1;0;0
S033;003;2;1;0;0;0;0;0;1;0;0;0
S033;004;1;0;0;0;0;1;0;1;0;0;0
S033;005;6;1;1;1;0;0;0;0;1;0;0
S033;006;3;0;1;1;0;0;0;0;1;0;0
S034;001;4;1;0;0;0;1;0;1;0;0;0
S034;002;5;0;0;0;0;1;0;0;0;0;0
S034;003;2;0;0;0;0;1;0;0;0;1;0
S034;004;1;0;0;0;0;0;0;0;0;1;0
S034;005;6;0;0;0;0;1;0;1;1;0;0
S034;006;3;1;0;0;1;0;0;0;0;0;0
S035;001;4;1;1;0;0;0;1;0;1;0;0
S035;002;5;0;0;0;0;0;1;1;0;0;0
S035;003;2;0;0;0;0;0;1;0;0;0;1
S035;004;1;0;0;0;1;0;1;0;0;1;0
S035;005;6;0;0;1;0;1;0;0;0;0;0
S035;006;3;0;0;0;0;0;1;0;0;0;1
S036;001;4;0;1;0;0;0;0;0;0;0;1
S036;002;5;0;0;0;0;0;1;0;0;0;0
S036;003;2;1;0;1;0;0;0;0;1;0;0
S036;004;1;0;0;0;0;0;0;0;0;0;0
S036;005;6;0;0;1;0;0;0;0;0;0;0
S036;006;3;0;0;0;0;0;0;0;0;0;1
S037;001;4;0;1;0;0;0;0;0;0;0;0
S037;002;5;0;1;0;0;0;0;0;0;0;0
S037;003;2;0;0;0;0;1;1;0;0;1;0
S037;004;1;0;0;1;0;0;0;1;1;0;0
S037;005;6;0;0;0;1;0;0;0;1;0;1
S037;006;3;0;0;0;0;0;0;0;0;0;0
S038;001;4;0;0;0;0;0;0;0;0;0;1
S038;002;5;0;0;0;0;1;0;0;0;0;0
S038;003;2;0;0;0;1;0;0;0;0;1;0
S038;004;1;0;0;0;0;0;0;0;1;0;1
S038;005;6;0;0;0;0;0;0;0;0;0;0
S038;006;3;0;1;0;0;0;0;0;0;0;0
S039;001;4;0;0;0;0;0;0;1;0;0;1
S039;002;5;0;0;0;0;0;1;0;0;0;0
S039;003;2;0;0;0;0;0;0;0;1;1;0
S039;004;1;0;0;0;0;0;0;0;0;1;1
S039;005;6;0;0;0;0;1;1;0;0;0;0
S039;006;3;0;0;0;1;0;1;0;0;0;0
S040;001;4;0;0;1;0;0;0;0;1;0;0
S040;002;5;0;0;0;0;0;0;1;0;0;1
S040;003;2;0;1;0;1;0;1;0;0;0;0
S040;004;1;0;0;0;0;0;0;1;0;0;0
S040;006;3;0;1;0;0;1;0;0;0;0;0
S041;001;4;0;0;1;0;0;0;0;0;0;1
S041;002;5;0;1;0;0;0;0;0;0;0;1
S041;003;2;0;0;0;0;1;0;0;0;0;1
S041;004;1;0;1;0;0;0;0;0;0;0;1
S041;005;6;1;0;0;1;0;0;0;0;0;0
S041;006;3;1;1;0;0;1;0;0;0;0;0
S042;001;4;1;0;0;0;0;0;0;0;1;0
S042;002;5;0;0;0;0;0;1;0;0;0;1
S042;003;2;0;0;1;0;0;0;0;0;0;0
S042;004;1;0;0;1;0;0;0;0;1;0;1
S042;005;6;0;0;1;0;0;0;0;0;0;1
S042;006;3;0;0;0;1;0;0;0;0;1;0
S043;001;4;0;0;0;0;1;0;0;1;0;1
S043;002;5;1;0;0;0;0;0;1;1;0;1
S043;003;2;0;1;1;0;1;0;0;1;0;0
S043;004;1;0;0;0;1;0;0;0;0;0;0
S043;005;6;0;1;1;0;0;1;0;0;0;0
S043;006;3;0;1;1;0;1;0;0;0;0;0
S044;001;4;0;0;0;1;0;1;0;0;0;0
S044;002;5;1;0;0;0;0;0;0;1;0;0
S044;003;2;0;0;0;1;0;1;0;0;0;0
S044;004;1;0;0;0;0;0;0;0;0;0;0
S044;005;6;0;0;1;0;0;0;0;1;0;1
S044;006;3;0;0;0;0;0;0;0;0;0;1
S045;001;4;1;0;0;0;0;0;0;0;0;0
S045;002;5;0;0;1;0;0;0;0;0;0;0
S045;003;2;0;1;0;0;1;0;1;0;0;0
S045;004;1;1;1;0;0;0;1;0;0;1;0
S045;005;6;0;1;0;0;0;0;1;0;0;0
S045;006;3;1;0;0;0;0;1;0;0;0;0
S046;001;4;0;0;0;0;0;0;0;0;0;0
S046;002;5;0;0;0;0;0;0;0;0;1;0
S046;003;2;0;0;0;0;0;0;0;0;1;0
S046;004;1;0;0;1;0;0;0;1;0;1;0
S046;005;6;0;0;0;0;0;0;0;1;0;0
S046;006;3;1;0;0;0;0;0;0;0;0;0
S047;001;4;0;0;0;1;0;1;0;0;0;1
S047;002;5;0;0;0;0;0;0;0;1;0;1
S047;003;2;0;1;0;0;0;0;0;0;1;0
S047;004;1;1;0;0;1;0;0;0;0;0;0
S047;005;6;0;0;0;0;0;0;0;0;0;1
S047;006;3;0;1;0;0;1;0;0;1;0;0
S048;001;4;0;1;0;0;0;0;0;0;0;0
S048;002;5;0;1;0;0;0;0;1;0;0;0
S048;003;2;0;1;0;0;0;0;0;0;0;0
S048;004;1;0;0;0;0;0;0;0;0;0;0
S048;005;6;0;0;0;0;0;0;1;0;0;0
S048;006;3;1;0;0;0;0;0;0;0;0;0
S049;001;4;0;0;0;0;0;0;0;1;0;0
S049;002;5;0;0;1;0;0;1;0;0;0;0
S049;003;2;1;1;1;0;1;0;0;0;0;0
S049;004;1;0;0;0;1;0;1;0;0;0;0
S049;005;6;1;0;0;0;0;0;0;1;0;1
S049;006;3;1;0;0;0;0;0;0;1;0;0
S050;001;4;1;0;0;0;1;0;0;0;0;0
S050;002;5;0;0;1;1;0;0;0;0;1;0
S050;003;2;0;0;0;0;1;1;0;0;0;0
S050;004;1;0;0;1;0;0;0;0;0;0;0
S050;005;6;0;0;1;0;0;0;1;0;0;1
S050;006;3;0;1;0;0;0;0;0;0;0;0
S051;001;4;0;0;0;0;0;0;0;0;0;0
S051;002;5;0;0;1;0;0;0;0;0;0;0
S051;003;2;0;0;0;0;0;0;0;0;0;0
S051;004;1;0;0;0;0;0;0;0;0;0;0
S051;005;6;0;0;1;0;0;0;0;0;0;0
S051;006;3;0;0;0;0;0;1;1;0;0;0
S052;001;4;0;0;0;0;0;0;0;0;1;0
S052;002;5;0;0;0;0;0;0;0;0;0;0
S052;003;2;0;0;0;0;1;0;1;0;0;1
S052;004;1;0;0;0;0;0;0;0;0;0;0
S052;005;6;0;1;0;1;0;0;0;0;0;0
S052;006;3;0;0;0;0;0;0;0;0;1;0
S053;001;4;0;0;0;0;0;0;0;0;1;0
S053;002;5;0;0;0;0;1;0;0;1;0;0
S053;003;2;0;0;0;0;0;0;0;1;0;1
S053;004;1;0;1;0;0;1;0;0;0;0;0
S053;005;6;1;0;0;0;0;1;0;0;0;0
S053;006;3;0;0;0;0;0;0;0;0;1;0
S054;001;4;0;1;1;1;0;0;0;0;1;0
S054;002;5;0;1;0;0;0;0;0;1;0;0
S054;003;2;0;0;0;1;0;0;1;0;0;1
S054;004;1;0;1;1;0;0;0;1;0;0;0
S054;005;6;0;0;0;0;0;0;0;0;1;0
S054;006;3;1;0;0;0;0;0;0;0;0;0
S055;001;4;0;0;0;1;1;0;1;0;1;0
S055;002;5;1;0;1;0;0;1;1;0;0;0
S055;003;2;1;0;1;0;0;1;1;0;0;0
S055;004;1;0;0;1;0;0;0;0;1;0;0
S055;005;6;0;0;1;0;0;0;1;0;0;0
S055;006;3;0;0;0;0;0;0;0;0;1;0
S056;001;4;0;0;0;0;1;0;0;0;0;1
S056;002;5;0;0;0;0;0;0;0;1;1;0
S056;003;2;0;0;0;0;0;0;0;0;0;1
S056;004;1;0;0;0;1;1;0;0;0;0;0
S056;005;6;0;0;0;0;0;1;0;0;0;0
S056;006;3;1;0;0;0;0;0;1;0;0;0
S057;001;4;1;0;0;0;0;0;1;0;0;0
S057;002;5;1;1;0;1;1;0;1;0;0;0
S057;003;2;0;1;0;1;0;0;1;0;0;0
S057;004;1;1;0;0;1;0;0;0;0;0;0
S057;005;6;1;0;0;0;0;1;0;0;0;0
S057;006;3;0;0;0;0;0;0;0;1;1;0
S058;001;4;0;0;0;0;0;0;0;0;1;0
S058;002;5;0;0;0;1;0;1;1;0;0;0
S058;003;2;0;0;0;0;0;0;1;0;0;0
S058;004;1;0;0;1;0;1;0;0;1;0;0
S058;005;6;0;0;0;0;0;0;0;0;0;0
S058;006;3;0;0;0;0;0;0;0;1;0;0
S059;001;4;0;0;0;1;0;0;0;0;0;0
S059;002;5;0;0;0;0;0;0;0;0;1;1
S059;003;2;0;0;0;0;0;0;0;1;0;1
S059;004;1;0;0;0;0;0;0;0;1;1;0
S059;005;6;0;0;0;1;0;0;0;0;0;0
S059;006;3;0;0;1;0;0;0;0;0;1;0
S060;001;4;0;1;0;1;1;0;0;0;0;0
S060;002;5;0;0;0;0;0;0;0;0;0;0
S060;003;2;0;0;0;0;0;0;0;0;1;1
S060;004;1;0;0;0;0;0;1;0;0;0;1
S060;005;6;1;1;0;0;0;1;0;1;0;0
S060;006;3;0;1;0;0;0;0;0;0;0;0
S061;001;4;1;0;0;0;0;0;0;0;1;0
S061;002;5;1;0;1;0;1;0;0;0;0;0
S061;003;2;0;0;1;1;1;0;0;0;1;1
S061;004;1;0;0;1;0;0;1;1;0;1;0
S061;005;6;0;0;0;1;0;1;1;0;0;0
S061;006;3;0;0;1;1;0;0;0;0;1;0
S062;001;4;0;0;0;0;0;1;0;0;0;0
S062;002;5;0;0;0;0;0;0;1;0;1;0
S062;003;2;0;0;1;0;0;0;0;1;0;1
S062;004;1;0;1;0;0;0;0;0;0;0;0
S062;005;6;0;0;0;0;0;0;0;0;0;0
S062;006;3;0;0;0;0;0;1;0;0;0;0
S063;001;4;1;0;0;0;1;0;1;0;0;0
S063;002;5;0;1;0;0;1;0;0;0;0;1
S063;003;2;0;0;0;1;0;0;0;0;0;0
S063;004;1;0;0;1;0;1;0;0;0;0;0
S063;005;6;0;0;0;0;0;1;0;1;0;0
S063;006;3;0;0;0;1;0;0;0;0;0;0
S064;001;4;1;0;0;0;0;0;0;0;1;0
S064;002;5;0;0;0;0;0;1;0;0;0;0
S064;003;2;0;0;0;0;0;0;0;0;0;0
S064;004;1;0;0;0;1;0;0;0;1;0;0
S064;005;6;0;0;1;1;0;1;0;0;0;1
S064;006;3;0;1;0;0;1;0;0;0;1;0
S065;001;4;0;0;0;0;0;0;0;0;1;1
S065;002;5;0;0;0;1;0;0;0;1;0;0
S065;003;2;1;1;0;0;0;0;0;0;0;1
S065;004;1;0;0;1;0;1;1;0;0;0;0
S065;005;6;0;0;0;0;1;0;0;0;0;0
S065;006;3;0;1;0;0;1;1;0;0;0;0
S066;001;4;1;0;0;0;0;1;0;0;0;1
S066;002;5;1;0;0;0;0;1;1;0;0;0
S066;003;2;0;1;0;0;0;0;0;0;0;1
S066;004;1;0;1;0;0;0;1;1;1;1;0
S066;005;6;0;0;1;0;0;0;0;1;0;0
S066;006;3;0;1;0;0;1;0;0;0;1;0
S067;001;4;0;0;0;0;0;0;1;0;1;0
S067;002;5;0;1;0;0;0;0;1;0;0;1
S067;003;2;1;1;0;0;0;0;0;0;0;0
S067;004;1;0;0;0;0;0;0;0;0;0;0
S067;005;6;1;1;0;1;0;0;0;1;0;0
S067;006;3;0;0;0;0;0;1;0;0;0;1
S068;001;4;0;0;0;1;0;1;0;1;0;0
S068;002;5;0;0;1;0;0;0;0;0;0;0
S068;003;2;0;1;0;0;0;1;0;0;0;0
S068;004;1;0;0;0;1;0;0;0;0;0;1
S068;005;6;1;0;1;0;0;0;0;0;0;0
S068;006;3;0;1;0;1;0;0;0;0;0;0
S069;001;4;0;0;1;0;0;0;1;1;0;1
S069;002;5;0;0;0;0;0;0;0;1;0;0
S069;003;2;0;0;0;0;0;0;1;0;0;0
S069;004;1;0;0;0;0;1;0;0;0;0;0
S069;005;6;0;0;0;0;0;0;1;0;1;0
S069;006;3;0;0;0;0;0;1;0;0;0;0
S070;001;4;0;0;0;0;1;0;0;0;0;0
S070;002;5;0;1;0;1;0;0;0;0;0;0
S070;003;2;0;0;0;0;0;0;0;0;0;0
S070;004;1;0;0;0;0;0;0;1;1;0;1
S070;005;6;0;0;0;0;1;0;0;0;0;1
S070;006;3;1;0;0;0;0;0;1;0;0;1
S071;001;4;0;0;0;1;1;0;0;0;0;0
S071;002;5;1;0;0;0;0;0;0;0;0;0
S071;003;2;0;0;1;1;0;0;0;0;0;0
S071;004;1;0;0;0;0;0;0;0;1;0;1
S071;005;6;0;0;0;1;1;0;0;1;0;0
S071;006;3;1;1;0;1;0;0;0;0;0;0
S072;001;4;0;0;0;1;0;0;0;0;0;0
S072;002;5;0;0;0;0;0;0;0;0;0;0
S072;003;2;1;0;1;0;1;0;0;0;0;0
S072;004;1;0;0;0;0;0;0;1;0;0;0
S072;005;6;1;0;0;1;0;0;0;1;0;0
S072;006;3;0;0;0;0;1;1;0;0;0;1
S073;001;4;1;0;0;0;0;0;0;0;0;0
S073;002;5;1;0;0;0;0;1;0;0;0;0
S073;003;2;0;0;0;0;0;0;0;1;0;0
S073;004;1;0;0;1;1;1;0;1;0;1;0
S073;005;6;0;0;0;0;1;0;0;0;0;0
S073;006;3;0;0;0;1;0;0;0;0;0;0
S074;001;4;0;0;0;1;0;0;1;0;0;1
S074;002;5;1;0;0;0;0;1;1;1;1;0
S074;003;2;0;1;0;0;0;0;0;0;0;1
S074;004;1;0;1;0;0;1;1;0;0;0;0
S074;005;6;0;0;0;1;0;0;0;0;1;1
S074;006;3;1;0;0;0;0;0;0;0;1;0
S075;001;4;0;0;0;0;0;0;0;0;0;0
S075;002;5;0;0;0;0;0;0;1;0;1;0
S075;003;2;1;1;0;0;0;0;1;1;0;1
S075;004;1;0;0;0;0;1;0;0;0;0;0
S075;005;6;1;0;0;0;0;1;0;0;0;0
S075;006;3;0;0;0;1;0;0;0;0;0;0
S076;001;4;0;1;0;0;0;0;0;1;0;0
S076;002;5;1;0;0;0;0;0;0;1;0;0
S076;003;2;0;0;0;0;0;0;1;0;0;0
S076;004;1;0;1;0;1;0;0;1;0;1;0
S076;005;6;0;0;0;0;0;0;1;0;0;0
S076;006;3;0;0;0;0;0;0;0;0;0;1
S077;001;4;0;0;0;0;1;0;0;0;1;0
S077;002;5;0;0;0;0;0;0;0;0;0;0
S077;003;2;0;0;0;1;1;0;0;1;1;0
S077;004;1;0;0;0;0;0;1;0;1;0;0
S077;005;6;0;0;0;0;0;0;0;0;1;1
S077;006;3;0;0;0;0;0;0;0;0;1;1
S078;001;4;0;1;1;0;0;0;0;0;0;0
S078;002;5;0;1;0;0;0;0;0;0;0;0
S078;003;2;1;0;1;0;0;0;1;0;0;0
S078;004;1;0;0;0;0;0;0;0;0;0;0
S078;005;6;1;1;0;1;0;0;0;0;0;0
S078;006;3;0;0;0;0;0;1;1;0;1;1
S079;001;4;0;0;1;0;0;0;0;1;0;0
S079;002;5;0;0;0;0;0;0;0;0;0;0
S079;003;2;0;0;0;0;0;0;1;0;0;0
S079;004;1;0;0;0;0;0;0;0;1;0;0
S079;005;6;0;0;0;0;0;0;0;0;0;0
S079;006;3;0;0;1;0;0;0;0;0;0;1
S080;001;4;0;1;0;0;1;0;0;0;0;0
S080;002;5;0;0;1;0;0;0;0;0;0;0
S080;003;2;0;0;0;0;0;0;0;1;0;0
S080;004;1;0;0;0;0;1;0;0;0;1;0
S080;005;6;1;0;0;1;1;0;0;0;0;0
S080;006;3;0;0;1;0;0;0;0;0;1;0
