S017;002;4;0;0;0;0;0;0;0;0;0;0
S017;003;3;1;0;0;0;0;0;1;0;0;0
S017;004;3;0;0;0;0;0;0;0;0;0;0
S017;005;1;1;1;0;1;0;0;1;0;0;0
S018;001;4;0;0;1;0;0;1;1;0;0;0
S018;002;5;1;0;0;1;0;0;0;0;1;0
S018;003;1;1;0;0;0;0;0;0;0;0;0
S018;004;6;0;0;0;0;0;0;0;1;1;0
S018;005;6;0;0;0;0;0;0;0;0;1;0
S018;006;3;0;0;0;0;0;0;1;0;1;0
S018;007;3;0;1;0;0;0;1;1;0;0;0
S019;001;4;1;0;0;0;1;0;0;1;0;0
S019;002;2;1;0;1;0;0;0;0;0;0;0
S019;003;3;0;0;0;0;0;0;0;1;0;0
S019;004;1;0;0;0;1;0;0;0;0;0;0
S019;005;6;0;0;0;0;0;0;0;0;0;1
S019;006;6;0;0;0;0;0;0;0;1;0;1
S019;007;3;0;0;0;1;0;0;0;0;1;0
S020;001;4;0;0;0;0;1;0;0;0;0;0
S020;002;5;0;0;1;0;0;0;0;0;0;0
S020;003;2;0;1;0;0;0;0;0;0;0;0
S020;004;1;0;0;0;1;0;0;0;0;0;0
S020;005;6;0;0;0;0;0;0;0;0;1;0
S020;006;3;1;0;0;0;0;1;0;0;0;1
S021;001;5;0;0;0;0;0;0;0;0;0;0
S021;002;4;0;1;0;0;0;0;0;0;0;0
S021;003;5;0;0;1;0;0;0;0;0;1;0
S021;004;5;1;0;1;0;1;1;0;1;0;0
S021;005;2;0;0;1;1;1;0;0;0;1;1
S021;006;2;0;0;0;0;0;1;0;0;1;0
S021;007;1;0;0;0;1;0;1;1;0;0;0
S021;008;6;0;0;1;1;0;0;0;0;1;0
S022;001;4;0;0;0;0;0;0;0;0;1;0
S022;002;4;0;0;0;0;1;0;1;0;1;0
S022;003;3;0;0;0;1;0;1;1;1;0;0
S022;004;4;0;0;0;0;0;0;0;0;0;0
S022;005;3;0;0;0;0;0;1;0;1;0;0
S023;001;4;0;0;0;0;0;1;0;0;0;0
S023;002;2;0;0;0;0;0;0;1;0;0;0
S023;003;1;1;1;0;0;0;0;0;0;1;0
S023;004;6;0;0;1;0;0;0;0;0;0;0
S024;001;3;1;0;0;0;1;0;0;0;0;1
S024;002;1;0;0;0;0;0;1;0;0;0;0
S024;003;1;0;0;0;1;0;0;0;0;0;1
S024;004;6;0;0;0;0;0;0;0;0;0;1
S025;001;5;0;1;1;0;0;1;0;0;0;0
S025;002;3;0;0;0;0;1;0;0;0;0;0
S025;003;2;0;0;0;1;0;0;0;0;0;0
S025;004;1;0;0;1;0;0;0;1;0;0;1
S026;001;4;0;0;0;0;0;1;1;0;1;1
S026;002;4;0;0;0;0;1;0;0;0;0;1
S026;003;5;1;0;0;0;0;0;1;1;0;0
S026;004;5;0;1;0;0;0;0;0;0;0;1
S026;005;2;0;1;0;1;1;1;0;0;0;1
S026;006;2;0;0;0;0;0;0;1;0;0;0
S026;007;1;0;0;0;1;1;0;0;0;0;0
S026;008;1;0;0;1;0;0;1;1;0;0;0
S026;009;6;0;1;0;0;0;0;1;0;1;0
S026;010;6;0;1;0;0;0;0;0;0;0;0
S026;011;3;0;0;0;0;0;0;0;1;0;0
S026;012;3;0;0;0;0;1;0;0;1;1;0
S027;001;4;0;1;0;0;1;1;0;1;1;1
S027;002;4;0;0;0;1;0;0;1;0;0;0
S027;003;6;0;1;0;0;0;0;0;0;0;1
S027;004;4;1;1;0;0;0;0;0;0;0;0
S027;005;2;0;1;0;0;0;0;0;0;0;1
S027;006;3;1;1;0;1;0;0;0;1;0;0
S027;007;2;0;0;0;0;0;1;0;0;1;0
S027;008;1;0;1;0;0;0;1;0;1;0;0
S027;009;1;0;0;0;0;0;0;0;0;0;0
S027;010;6;0;1;0;0;0;1;0;0;0;0
S027;011;6;1;0;0;1;0;0;1;0;0;0
S027;012;6;1;0;1;1;0;0;0;0;0;0
S027;013;3;0;0;0;1;1;0;0;0;0;0
S027;014;3;0;0;0;1;0;0;0;0;0;1
S028;001;4;0;0;0;0;0;0;0;1;0;0
S028;002;4;0;0;0;1;0;0;0;1;0;0
S028;003;5;0;0;0;0;0;0;0;0;0;0
S028;004;5;0;0;0;0;0;0;1;0;1;0
S028;005;2;0;0;0;0;0;1;0;0;1;0
S028;006;1;0;1;0;0;0;0;0;0;0;0
S028;007;1;0;1;0;1;0;0;0;0;0;0
S028;008;6;0;0;0;0;0;1;0;0;0;0
S028;009;6;0;0;0;0;0;0;0;0;0;0
S028;010;3;0;0;0;0;1;0;0;0;0;0
S028;011;3;0;0;0;0;1;0;1;0;0;1
S029;001;2;0;0;1;0;0;0;0;0;0;0
S029;002;4;0;0;0;0;0;0;0;0;0;0
S029;003;5;0;0;0;0;1;1;0;0;0;0
S029;004;5;1;0;0;0;0;0;0;0;0;1
S029;005;1;0;0;0;1;1;0;0;0;0;0
S029;006;4;1;0;1;1;0;0;0;1;0;0
S029;007;3;0;0;1;0;1;0;0;0;0;0
S029;008;3;0;0;0;1;0;0;0;0;0;0
S030;001;4;0;0;1;0;0;0;0;0;1;0
S030;002;4;1;0;0;0;0;0;1;0;0;0
S030;003;4;1;0;0;1;0;0;0;1;0;0
S030;004;5;0;0;0;0;0;0;0;0;0;0
S030;005;5;1;0;0;0;1;0;0;0;0;0
S030;006;2;1;0;0;0;0;1;0;1;0;0
S030;007;2;0;0;0;0;0;0;0;1;0;0
S030;008;1;0;0;1;0;0;0;1;0;1;0
S030;009;1;0;1;0;0;1;0;0;0;0;0
S030;010;1;1;0;0;1;0;0;0;1;0;0
S030;011;6;0;0;0;0;0;0;0;0;1;1
S030;012;6;0;0;0;0;0;1;0;0;0;0
S030;013;6;0;1;0;0;0;0;0;0;1;1
S030;014;3;1;0;0;0;1;0;0;0;0;0
S030;015;3;0;0;0;1;0;0;0;0;0;1
S030;016;3;0;0;0;0;0;0;1;1;1;0
S030;017;3;0;0;0;0;0;0;0;0;0;0
S031;001;5;0;0;0;0;0;0;0;0;1;1
S031;002;5;0;0;0;0;0;0;0;0;0;1
S031;003;2;0;0;0;0;0;1;0;0;0;0
S031;004;2;0;0;0;0;0;1;0;0;0;0
S031;005;2;0;0;1;0;0;1;0;0;1;0
S031;006;1;1;1;0;0;0;0;0;0;0;0
S031;007;1;0;0;1;0;0;0;1;0;0;1
S031;008;1;0;0;0;0;0;0;0;0;0;0
S031;009;6;1;0;0;0;0;0;0;0;1;0
S031;010;6;0;0;0;0;0;0;0;1;0;1
S031;011;6;1;1;1;0;1;0;0;1;0;0
S031;012;1;0;0;0;0;0;0;0;0;0;0
S031;013;3;0;0;0;0;0;0;0;0;0;1
S032;001;1;1;0;0;1;1;0;1;0;0;0
S032;002;1;0;0;0;0;1;0;1;0;0;0
S032;003;1;1;0;1;0;1;0;0;0;0;0
S032;004;1;0;1;0;0;0;1;0;0;0;1
S032;005;1;0;1;0;0;0;0;0;0;0;0
S032;006;5;0;0;0;0;1;0;1;0;1;0
S033;001;1;0;0;0;1;1;1;1;0;0;0
S033;002;5;0;0;0;1;0;0;0;0;0;1
